_id,created_at,entities.hashtags,geo,lang,place.country,place.full_name,place.name,user.location
6098024f546ac4e6bc974bca,Sun May 09 15:35:30 +0000 2021,[],null,es,,,,null
6098024f546ac4e6bc974bcb,Sun May 09 15:35:30 +0000 2021,[],null,en,,,,she/her
6098024f546ac4e6bc974bcc,,,,,,,,
6098024f546ac4e6bc974bcd,Sun May 09 15:35:31 +0000 2021,[],null,pt,,,,"Rondon, Brasil"
6098024f546ac4e6bc974bce,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,null
6098024f546ac4e6bc974bcf,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,null
6098024f546ac4e6bc974bd0,Sun May 09 15:35:31 +0000 2021,[],null,tr,,,,null
60980250546ac4e6bc974bd1,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,null
60980250546ac4e6bc974bd2,Sun May 09 15:35:31 +0000 2021,[],null,es,,,,null
60980250546ac4e6bc974bd3,Sun May 09 15:35:31 +0000 2021,[],null,pt,,,,"Tatuí, Brasil"
60980250546ac4e6bc974bd4,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,full of lassies. 🖤
60980250546ac4e6bc974bd5,Sun May 09 15:35:31 +0000 2021,[],null,tr,,,,null
60980250546ac4e6bc974bd6,Sun May 09 15:35:31 +0000 2021,[],null,tr,,,,null
60980250546ac4e6bc974bd7,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,null
60980250546ac4e6bc974bd8,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,Selatan Malaysia
60980250546ac4e6bc974bd9,Sun May 09 15:35:31 +0000 2021,[],null,pt,,,,"Leme, Brasil"
60980250546ac4e6bc974bda,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,"Aveiro, Portugal"
60980250546ac4e6bc974bdb,Sun May 09 15:35:31 +0000 2021,[],null,pt,,,,minha casa
60980250546ac4e6bc974bdc,Sun May 09 15:35:31 +0000 2021,[],null,pt,,,,Eles seguem
60980250546ac4e6bc974bdd,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,null
60980250546ac4e6bc974bde,Sun May 09 15:35:31 +0000 2021,[],null,pt,,,,null
60980250546ac4e6bc974bdf,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,any pronouns! ❁ 20 ❁ poc
60980250546ac4e6bc974be0,Sun May 09 15:35:31 +0000 2021,"[{""text"":""Louies"",""indices"":[65,72]},{""text"":""BestFanArmy"",""indices"":[77,89]},{""text"":""iHeartAwards"",""indices"":[97,110]}]",null,en,,,,she/her
60980250546ac4e6bc974be1,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,null
60980250546ac4e6bc974be2,Sun May 09 15:35:31 +0000 2021,[],null,pt,,,,null
60980250546ac4e6bc974be3,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,J | 2.7
60980250546ac4e6bc974be4,Sun May 09 15:35:31 +0000 2021,"[{""text"":""ButterTeaser1"",""indices"":[44,58]}]",null,en,,,,"Gujarat,India"
60980250546ac4e6bc974be5,Sun May 09 15:35:31 +0000 2021,[],null,fr,,,,dans le coeur de ma copine 
60980250546ac4e6bc974be6,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,She/They 23
60980251546ac4e6bc974be7,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,magic shop
60980251546ac4e6bc974be8,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,null
60980251546ac4e6bc974be9,Sun May 09 15:35:31 +0000 2021,[],null,tr,,,,null
60980251546ac4e6bc974bea,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,null
60980251546ac4e6bc974beb,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,null
60980251546ac4e6bc974bec,Sun May 09 15:35:31 +0000 2021,[],null,es,,,,Sevilla
60980251546ac4e6bc974bed,Sun May 09 15:35:31 +0000 2021,[],null,tr,,,,null
60980251546ac4e6bc974bee,Sun May 09 15:35:31 +0000 2021,[],null,pt,,,,"São Paulo, Brasil"
60980251546ac4e6bc974bef,Sun May 09 15:35:31 +0000 2021,[],null,ja,,,,null
60980251546ac4e6bc974bf0,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,He/She/Love
60980251546ac4e6bc974bf1,Sun May 09 15:35:31 +0000 2021,"[{""text"":""BizimİçinTekAçıklamaiptal"",""indices"":[101,127]}]",null,tr,,,,null
60980251546ac4e6bc974bf2,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,thefplwire@gmail.com
60980251546ac4e6bc974bf3,Sun May 09 15:35:31 +0000 2021,[],null,pt,,,,São Paulo - SP
60980251546ac4e6bc974bf4,Sun May 09 15:35:31 +0000 2021,[],null,pt,,,,"belém do pará, br"
60980251546ac4e6bc974bf5,Sun May 09 15:35:31 +0000 2021,"[{""text"":""İmamoğlunaÇamurATma"",""indices"":[40,60]}]",null,tr,,,,#HerşeyDahadaGüzelOlacak
60980251546ac4e6bc974bf6,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,null
60980251546ac4e6bc974bf7,Sun May 09 15:35:31 +0000 2021,[],null,es,,,,null
60980251546ac4e6bc974bf8,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,"Portland, OR"
60980251546ac4e6bc974bf9,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,Any pronouns ☆ 17 ☆ Infp ๑ 
60980251546ac4e6bc974bfa,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,null
60980251546ac4e6bc974bfb,Sun May 09 15:35:31 +0000 2021,[],null,tr,,,,Türkiye
60980251546ac4e6bc974bfc,Sun May 09 15:35:31 +0000 2021,[],null,pt,,,,"Recife, Brasil"
60980252546ac4e6bc974bfd,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,301295 190719
60980252546ac4e6bc974bfe,Sun May 09 15:35:31 +0000 2021,[],null,en,,,,"Long Branch, NJ"
60980252546ac4e6bc974bff,,,,,,,,
60980252546ac4e6bc974c00,Sun May 09 15:35:32 +0000 2021,[],null,tr,,,,null
60980252546ac4e6bc974c01,Sun May 09 15:35:32 +0000 2021,[],null,th,,,,null
60980252546ac4e6bc974c02,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,"in hayasaka's heart "
60980252546ac4e6bc974c03,Sun May 09 15:35:32 +0000 2021,[],null,ar,,,,Arzew                         
60980252546ac4e6bc974c04,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,"Ibadan, Nigeria"
60980252546ac4e6bc974c05,Sun May 09 15:35:32 +0000 2021,[],null,und,,,,♡˖꒰ᵕ༚ᵕ⑅꒱
60980252546ac4e6bc974c06,Sun May 09 15:35:32 +0000 2021,[],null,tr,,,,"İstanbul, Türkiye"
60980252546ac4e6bc974c07,Sun May 09 15:35:32 +0000 2021,[],null,pt,,,,rio de janeiro
60980252546ac4e6bc974c08,Sun May 09 15:35:32 +0000 2021,[],null,th,,,,null
60980252546ac4e6bc974c09,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,null
60980252546ac4e6bc974c0a,Sun May 09 15:35:32 +0000 2021,[],null,es,,,,Asturias
60980252546ac4e6bc974c0b,Sun May 09 15:35:32 +0000 2021,[],null,und,,,,null
60980252546ac4e6bc974c0c,Sun May 09 15:35:32 +0000 2021,[],null,tr,,,,null
60980252546ac4e6bc974c0d,Sun May 09 15:35:32 +0000 2021,[],null,pt,,,,null
60980252546ac4e6bc974c0e,Sun May 09 15:35:32 +0000 2021,[],null,de,,,,null
60980252546ac4e6bc974c0f,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,insatiable one ⋮ 26 ⋮ she/they
60980253546ac4e6bc974c10,Sun May 09 15:35:32 +0000 2021,[],null,es,,,,De camino
60980253546ac4e6bc974c11,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,null
60980253546ac4e6bc974c12,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,India 🇮🇳 
60980253546ac4e6bc974c13,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,everythinggoes 🍃🇲🇾
60980253546ac4e6bc974c14,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,null
60980253546ac4e6bc974c15,Sun May 09 15:35:32 +0000 2021,[],null,pt,,,,♡
60980253546ac4e6bc974c16,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,"Massachusetts, USA"
60980253546ac4e6bc974c17,Sun May 09 15:35:32 +0000 2021,[],null,pt,,,,"Rio Grande do Sul, Brazil"
60980253546ac4e6bc974c18,Sun May 09 15:35:32 +0000 2021,[],null,tr,,,,null
60980253546ac4e6bc974c19,Sun May 09 15:35:32 +0000 2021,[],null,tr,,,,null
60980253546ac4e6bc974c1a,Sun May 09 15:35:32 +0000 2021,[],null,es,,,,null
60980253546ac4e6bc974c1b,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,"✿ : 去向未言说曾经，繁花似锦
业火尽，一花一剑一世与君行"
60980253546ac4e6bc974c1c,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,null
60980253546ac4e6bc974c1d,Sun May 09 15:35:32 +0000 2021,[],null,tr,,,,null
60980253546ac4e6bc974c1e,Sun May 09 15:35:32 +0000 2021,[],null,tr,,,,null
60980253546ac4e6bc974c1f,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,"Hazbin Hotel,Hell"
60980253546ac4e6bc974c20,Sun May 09 15:35:32 +0000 2021,"[{""text"":""Kabil"",""indices"":[0,6]}]",null,tr,,,,World
60980253546ac4e6bc974c21,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,null
60980253546ac4e6bc974c22,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,null
60980253546ac4e6bc974c23,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,Boston 
60980253546ac4e6bc974c24,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,null
60980253546ac4e6bc974c25,Sun May 09 15:35:32 +0000 2021,[],null,pt,,,,null
60980254546ac4e6bc974c26,Sun May 09 15:35:32 +0000 2021,[],null,tr,,,,"İstanbul, Türkiye"
60980254546ac4e6bc974c27,Sun May 09 15:35:32 +0000 2021,[],null,ca,,,,null
60980254546ac4e6bc974c28,Sun May 09 15:35:32 +0000 2021,[],null,und,,,,null
60980254546ac4e6bc974c29,Sun May 09 15:35:32 +0000 2021,[],null,pt,,,,"João Pessoa, Brasil"
60980254546ac4e6bc974c2a,Sun May 09 15:35:32 +0000 2021,"[{""text"":""SHARE"",""indices"":[26,32]},{""text"":""JakeWilEnt"",""indices"":[33,44]}]",null,en,,,,"Mississippi, USA"
60980254546ac4e6bc974c2b,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,null
60980254546ac4e6bc974c2c,Sun May 09 15:35:32 +0000 2021,[],null,fr,,,,null
60980254546ac4e6bc974c2d,Sun May 09 15:35:32 +0000 2021,[],null,en,,,,null
60980254546ac4e6bc974c2e,Sun May 09 15:35:32 +0000 2021,[],null,es,,,,"Barquisimeto, Venezuela"
60980254546ac4e6bc974c2f,Sun May 09 15:35:32 +0000 2021,[],null,tr,,,,null
60980254546ac4e6bc974c30,Sun May 09 15:35:32 +0000 2021,[],null,pt,,,,cidade do clima e tecnologia
60980254546ac4e6bc974c31,Sun May 09 15:35:32 +0000 2021,[],null,pt,,,,"Taquaritinga, Brasil"
60980254546ac4e6bc974c32,,,,,,,,
60980254546ac4e6bc974c33,Sun May 09 15:35:33 +0000 2021,[],null,en,,,,"SUNO'19"
60980254546ac4e6bc974c34,Sun May 09 15:35:33 +0000 2021,[],null,pt,,,,Jupiter
60980254546ac4e6bc974c35,Sun May 09 15:35:33 +0000 2021,[],null,ko,,,,엔도시
60980254546ac4e6bc974c36,Sun May 09 15:35:33 +0000 2021,[],null,tr,,,,null
60980254546ac4e6bc974c37,Sun May 09 15:35:33 +0000 2021,[],null,ko,,,,null
60980254546ac4e6bc974c38,Sun May 09 15:35:33 +0000 2021,[],null,en,,,,null
60980254546ac4e6bc974c39,Sun May 09 15:35:33 +0000 2021,[],null,pt,,,,"Rio de Janeiro, Brasil"
60980254546ac4e6bc974c3a,Sun May 09 15:35:33 +0000 2021,[],null,en,,,,"Los Angeles, CA"
60980254546ac4e6bc974c3b,Sun May 09 15:35:33 +0000 2021,"[{""text"":""HowYouLikeThat"",""indices"":[57,72]},{""text"":""BestMusicVideo"",""indices"":[77,92]},{""text"":""iHeartAwards"",""indices"":[96,109]}]",null,en,,,,En tu orbita.
60980255546ac4e6bc974c3c,Sun May 09 15:35:33 +0000 2021,"[{""text"":""ButterTeaser1"",""indices"":[48,62]},{""text"":""Butter"",""indices"":[63,70]},{""text"":""BTS_Butter"",""indices"":[71,82]},{""text"":""BTSARMY"",""indices"":[83,91]},{""text"":""BTS"",""indices"":[92,96]}]",null,en,,,,FROM INDIA (인도)
60980255546ac4e6bc974c3d,Sun May 09 15:35:33 +0000 2021,[],null,en,,,,Lagos
60980255546ac4e6bc974c3e,Sun May 09 15:35:33 +0000 2021,[],null,en,,,,she/her +18
60980255546ac4e6bc974c3f,Sun May 09 15:35:33 +0000 2021,"[{""text"":""ethusdt"",""indices"":[15,23]}]",null,tr,,,,null
60980255546ac4e6bc974c40,Sun May 09 15:35:33 +0000 2021,[],null,tr,,,,null
60980255546ac4e6bc974c41,Sun May 09 15:35:33 +0000 2021,[],null,es,,,,Ubicadísimo: #RedAMLO
60980255546ac4e6bc974c42,Sun May 09 15:35:33 +0000 2021,[],null,pt,,,,null
60980255546ac4e6bc974c43,Sun May 09 15:35:33 +0000 2021,"[{""text"":""Juice"",""indices"":[7,13]},{""text"":""BestCoverSong"",""indices"":[17,31]},{""text"":""iHeartAwards"",""indices"":[35,48]}]",null,en,,,,she/her 
60980255546ac4e6bc974c44,Sun May 09 15:35:33 +0000 2021,[],null,en,,,,"Texas, USA"
60980255546ac4e6bc974c45,Sun May 09 15:35:33 +0000 2021,[],null,tr,,,,null
60980255546ac4e6bc974c46,Sun May 09 15:35:33 +0000 2021,[],null,pt,,,,"ᨓ    𝗸𝗼    𝟵𝟲'    𓂅    𝘃"
60980255546ac4e6bc974c47,Sun May 09 15:35:33 +0000 2021,[],null,en,,,,null
60980255546ac4e6bc974c48,Sun May 09 15:35:33 +0000 2021,[],null,en,,,,"Comunidad de Madrid, España"
60980255546ac4e6bc974c49,Sun May 09 15:35:33 +0000 2021,[],null,de,,,,null
60980255546ac4e6bc974c4a,Sun May 09 15:35:33 +0000 2021,[],null,pt,,,,na merda
60980255546ac4e6bc974c4b,Sun May 09 15:35:33 +0000 2021,[],null,tr,,,,ESRA BİLGİÇ✨♥
60980255546ac4e6bc974c4c,Sun May 09 15:35:33 +0000 2021,"[{""text"":""Juice"",""indices"":[7,13]},{""text"":""BestCoverSong"",""indices"":[17,31]},{""text"":""iHeartAwards"",""indices"":[35,48]}]",null,en,,,,she/her 
60980255546ac4e6bc974c4d,Sun May 09 15:35:33 +0000 2021,[],null,pt,,,,"Mercês, Brasil"
60980255546ac4e6bc974c4e,Sun May 09 15:35:33 +0000 2021,[],null,en,,,,null
60980255546ac4e6bc974c4f,Sun May 09 15:35:33 +0000 2021,[],null,fr,,,,null
60980255546ac4e6bc974c50,Sun May 09 15:35:33 +0000 2021,[],null,tr,,,,"İstanbul, Türkiye"
60980256546ac4e6bc974c51,Sun May 09 15:35:33 +0000 2021,"[{""text"":""PapaFrancisco"",""indices"":[71,85]},{""text"":""EvangelhodeHoje"",""indices"":[86,102]},{""text"":""ReginaCoeli"",""indices"":[103,115]}]",null,pt,,,,"Alagoinhas, Brasil"
60980256546ac4e6bc974c52,Sun May 09 15:35:33 +0000 2021,[],null,es,,,,null
60980256546ac4e6bc974c53,Sun May 09 15:35:33 +0000 2021,[],null,de,,,,"Wien, Österreich"
60980256546ac4e6bc974c54,Sun May 09 15:35:33 +0000 2021,[],null,en,,,,Atlanta
60980256546ac4e6bc974c55,Sun May 09 15:35:33 +0000 2021,[],null,tr,,,,null
60980256546ac4e6bc974c56,Sun May 09 15:35:33 +0000 2021,[],null,tr,,,,Ababwa
60980256546ac4e6bc974c57,Sun May 09 15:35:33 +0000 2021,"[{""text"":""FelizDiadeLaMadre"",""indices"":[16,34]}]",null,es,,,,Tercer Planeta
60980256546ac4e6bc974c58,Sun May 09 15:35:33 +0000 2021,"[{""text"":""FreePalestine"",""indices"":[44,58]}]",null,en,,,,null
60980256546ac4e6bc974c59,Sun May 09 15:35:33 +0000 2021,[],null,es,,,,null
60980256546ac4e6bc974c5a,Sun May 09 15:35:33 +0000 2021,"[{""text"":""BI_BackOnTrack_D4"",""indices"":[35,53]}]",null,en,,,,131Land
60980256546ac4e6bc974c5b,Sun May 09 15:35:33 +0000 2021,"[{""text"":""김태형"",""indices"":[86,90]},{""text"":""태형"",""indices"":[91,94]},{""text"":""テテ"",""indices"":[95,98]},{""text"":""V"",""indices"":[100,102]},{""text"":""TAEHYUNG"",""indices"":[103,112]},{""text"":""金泰亨"",""indices"":[113,117]},{""text"":""BTS"",""indices"":[118,122]}]",null,ko,,,,Perú 
60980256546ac4e6bc974c5c,Sun May 09 15:35:33 +0000 2021,[],null,pt,,,,1991
60980256546ac4e6bc974c5d,Sun May 09 15:35:33 +0000 2021,[],null,es,,,,She/Her
60980256546ac4e6bc974c5e,Sun May 09 15:35:33 +0000 2021,[],null,pt,,,,Brazil
60980256546ac4e6bc974c5f,Sun May 09 15:35:33 +0000 2021,[],null,pt,,,,"Assis , SP , Brasil"
60980256546ac4e6bc974c60,Sun May 09 15:35:33 +0000 2021,[],null,en,,,,null
60980256546ac4e6bc974c61,Sun May 09 15:35:33 +0000 2021,[],null,pt,,,,null
60980256546ac4e6bc974c62,Sun May 09 15:35:33 +0000 2021,[],null,es,,,,Canarias 🇮🇨
60980256546ac4e6bc974c63,Sun May 09 15:35:33 +0000 2021,[],null,pt,,,,casa do João 
60980256546ac4e6bc974c64,Sun May 09 15:35:33 +0000 2021,[],null,en,,,, 🇵🇰 Pakistan
60980256546ac4e6bc974c65,,,,,,,,
60980256546ac4e6bc974c66,Sun May 09 15:35:34 +0000 2021,[],null,tr,,,,"İstanbul, Türkiye"
60980256546ac4e6bc974c67,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,null
60980257546ac4e6bc974c68,Sun May 09 15:35:34 +0000 2021,[],null,fr,,,,null
60980257546ac4e6bc974c69,Sun May 09 15:35:34 +0000 2021,[],null,es,,,,null
60980257546ac4e6bc974c6a,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,null
60980257546ac4e6bc974c6b,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,null
60980257546ac4e6bc974c6c,Sun May 09 15:35:34 +0000 2021,"[{""text"":""tratoraço"",""indices"":[95,105]}]",null,pt,,,,"São Paulo, Brasil"
60980257546ac4e6bc974c6d,Sun May 09 15:35:34 +0000 2021,"[{""text"":""ResidentEvilVillage"",""indices"":[15,35]},{""text"":""Stream"",""indices"":[89,96]}]",null,de,,,,null
60980257546ac4e6bc974c6e,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,17
60980257546ac4e6bc974c6f,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,in your dads bed.
60980257546ac4e6bc974c70,Sun May 09 15:35:34 +0000 2021,[],null,pt,,,,"Campo Grande, Brasil"
60980257546ac4e6bc974c71,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,mahal ko si hoshi tnx
60980257546ac4e6bc974c72,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,null
60980257546ac4e6bc974c73,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,UK
60980257546ac4e6bc974c74,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,null
60980257546ac4e6bc974c75,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,in the bath 
60980257546ac4e6bc974c76,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,祐也のハート
60980257546ac4e6bc974c77,Sun May 09 15:35:34 +0000 2021,[],null,pt,,,,null
60980257546ac4e6bc974c78,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,for a shot of serotonin:
60980257546ac4e6bc974c79,Sun May 09 15:35:34 +0000 2021,[],null,ko,,,,대한민국 서울
60980257546ac4e6bc974c7a,Sun May 09 15:35:34 +0000 2021,"[{""text"":""BTSARMY"",""indices"":[124,132]}]",null,es,,,,Hope World 
60980257546ac4e6bc974c7b,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,"Mason's❤World"
60980257546ac4e6bc974c7c,Sun May 09 15:35:34 +0000 2021,[],null,pt,,,,Minas Gerais
60980257546ac4e6bc974c7d,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,null
60980258546ac4e6bc974c7e,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,null
60980258546ac4e6bc974c7f,Sun May 09 15:35:34 +0000 2021,[],null,es,,,,"Sonora, México"
60980258546ac4e6bc974c80,Sun May 09 15:35:34 +0000 2021,[],null,pt,,,,"Contagem, Brasil"
60980258546ac4e6bc974c81,Sun May 09 15:35:34 +0000 2021,[],null,pt,,,,null
60980258546ac4e6bc974c82,Sun May 09 15:35:34 +0000 2021,[],null,tr,,,,null
60980258546ac4e6bc974c83,Sun May 09 15:35:34 +0000 2021,[],null,tl,,,,pakistan ke offical papa
60980258546ac4e6bc974c84,Sun May 09 15:35:34 +0000 2021,"[{""text"":""Politica"",""indices"":[90,99]},{""text"":""Coronavirus"",""indices"":[100,112]},{""text"":""COVID19"",""indices"":[113,121]},{""text"":""Russia"",""indices"":[122,129]},{""text"":""SputnikV"",""indices"":[130,139]}]",null,pt,,,,"São Paulo, Brasil"
60980258546ac4e6bc974c85,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,Finland
60980258546ac4e6bc974c86,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,null
60980258546ac4e6bc974c87,Sun May 09 15:35:34 +0000 2021,"[{""text"":""ButterTeaser1"",""indices"":[106,120]}]",null,pt,,,,null
60980258546ac4e6bc974c88,Sun May 09 15:35:34 +0000 2021,[],null,und,,,,null
60980258546ac4e6bc974c89,Sun May 09 15:35:34 +0000 2021,"[{""text"":""มัมหมีขี้เมา"",""indices"":[123,136]}]",null,th,,,,"กรุงเทพมหานคร, ประเทศไทย"
60980258546ac4e6bc974c8a,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,null
60980258546ac4e6bc974c8b,Sun May 09 15:35:34 +0000 2021,[],null,es,,,,she/they
60980258546ac4e6bc974c8c,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,she/her | 16 | no fatspo.
60980258546ac4e6bc974c8d,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,"Calabar, Nigeria"
60980258546ac4e6bc974c8e,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,"Tijuana, Baja California"
60980258546ac4e6bc974c8f,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,null
60980259546ac4e6bc974c90,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,Fortville IN
60980259546ac4e6bc974c91,Sun May 09 15:35:34 +0000 2021,"[{""text"":""Colombia"",""indices"":[45,54]}]",null,es,,,,null
60980259546ac4e6bc974c92,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,Kediri
60980259546ac4e6bc974c93,Sun May 09 15:35:34 +0000 2021,[],null,ca,,,,null
60980259546ac4e6bc974c94,Sun May 09 15:35:34 +0000 2021,[],null,ar,,,,Benغazi 💛
60980259546ac4e6bc974c95,Sun May 09 15:35:34 +0000 2021,[],null,en,,,,"Houston, TX"
60980259546ac4e6bc974c96,Sun May 09 15:35:34 +0000 2021,[],null,en,,,, England
60980259546ac4e6bc974c97,Sun May 09 15:35:34 +0000 2021,"[{""text"":""V"",""indices"":[15,17]}]",null,en,,,,the rose
60980259546ac4e6bc974c98,,,,,,,,
60980259546ac4e6bc974c99,Sun May 09 15:35:35 +0000 2021,[],null,pt,,,,ITAPIPOCA - CE
60980259546ac4e6bc974c9a,Sun May 09 15:35:35 +0000 2021,[],null,es,,,,"Cali, Colombia"
60980259546ac4e6bc974c9b,Sun May 09 15:35:35 +0000 2021,[],null,en,,,,null
60980259546ac4e6bc974c9c,Sun May 09 15:35:35 +0000 2021,"[{""text"":""오늘6시_엔시티드림_맛_핫소스"",""indices"":[31,48]}]",null,en,,,,erizen
60980259546ac4e6bc974c9d,Sun May 09 15:35:35 +0000 2021,[],null,en,,,,Sittin in the toilet
60980259546ac4e6bc974c9e,Sun May 09 15:35:35 +0000 2021,[],null,zh,,,,null
60980259546ac4e6bc974c9f,Sun May 09 15:35:35 +0000 2021,[],null,tr,,,,Türkiye/ Ankara
60980259546ac4e6bc974ca0,Sun May 09 15:35:35 +0000 2021,[],null,es,,,,Paraguay
60980259546ac4e6bc974ca1,Sun May 09 15:35:35 +0000 2021,[],null,en,,,,Qazvin 
60980259546ac4e6bc974ca2,Sun May 09 15:35:35 +0000 2021,[],null,pt,,,,"Porto Alegre, RS"
60980259546ac4e6bc974ca3,Sun May 09 15:35:35 +0000 2021,"[{""text"":""licenciamento"",""indices"":[95,109]},{""text"":""ligadosmascotes"",""indices"":[110,126]}]",null,pt,,,,null
6098025a546ac4e6bc974ca4,Sun May 09 15:35:35 +0000 2021,"[{""text"":""Archivo"",""indices"":[17,25]},{""text"":""DiaDeLaVictoria"",""indices"":[27,43]}]",null,es,,,,Argentina
6098025a546ac4e6bc974ca5,Sun May 09 15:35:35 +0000 2021,[],null,en,,,,17 + multi
6098025a546ac4e6bc974ca6,Sun May 09 15:35:35 +0000 2021,[],null,en,,,,null
6098025a546ac4e6bc974ca7,Sun May 09 15:35:35 +0000 2021,"[{""text"":""LokiSeries"",""indices"":[106,117]},{""text"":""loki"",""indices"":[118,123]},{""text"":""lokisticker"",""indices"":[124,136]}]",null,en,,,,"Pennsylvania, USA"
6098025a546ac4e6bc974ca8,Sun May 09 15:35:35 +0000 2021,[],null,fr,,,,null
6098025a546ac4e6bc974ca9,Sun May 09 15:35:35 +0000 2021,[],null,pt,,,,null
6098025a546ac4e6bc974caa,Sun May 09 15:35:35 +0000 2021,[],null,en,,,,"꿈인 듯 꿈이 아닌
듯이 꿈속 같은 너
oh dreamy girl
you’re dreamy girl 
》she/her《"
6098025a546ac4e6bc974cab,Sun May 09 15:35:35 +0000 2021,"[{""text"":""지민"",""indices"":[15,18]},{""text"":""JIMIN"",""indices"":[19,25]},{""text"":""박지민"",""indices"":[26,30]},{""text"":""방탄소년단"",""indices"":[31,37]}]",null,ja,,,,null
6098025a546ac4e6bc974cac,Sun May 09 15:35:35 +0000 2021,[],null,en,,,,Hwagae Market
6098025a546ac4e6bc974cad,Sun May 09 15:35:35 +0000 2021,[],null,pt,,,,null
6098025a546ac4e6bc974cae,Sun May 09 15:35:35 +0000 2021,[],null,tr,,,,김태형의 마음
6098025a546ac4e6bc974caf,Sun May 09 15:35:35 +0000 2021,[],null,it,,,,null
6098025a546ac4e6bc974cb0,Sun May 09 15:35:35 +0000 2021,[],null,tr,,,,Türkiye
6098025a546ac4e6bc974cb1,Sun May 09 15:35:35 +0000 2021,[],null,en,,,,null
6098025a546ac4e6bc974cb2,Sun May 09 15:35:35 +0000 2021,"[{""text"":""BTSARMY"",""indices"":[24,32]},{""text"":""BestFanArmy"",""indices"":[37,49]},{""text"":""iHeartAwards"",""indices"":[53,66]}]",null,ko,,,,null
6098025a546ac4e6bc974cb3,Sun May 09 15:35:35 +0000 2021,"[{""text"":""BTSArmy"",""indices"":[32,40]},{""text"":""BestFanArmy"",""indices"":[53,65]},{""text"":""iHeartAwards"",""indices"":[73,86]}]",null,und,,,,null
6098025a546ac4e6bc974cb4,Sun May 09 15:35:35 +0000 2021,[],null,en,,,,they/them
6098025a546ac4e6bc974cb5,Sun May 09 15:35:35 +0000 2021,[],null,en,,,,"Nairobi, Kenya"
6098025a546ac4e6bc974cb6,Sun May 09 15:35:35 +0000 2021,[],null,en,,,,null
